STRIKE,DTE,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,MONEYNESS,NEGOTIATED_PRICE
90000,63,0.6561934351921082,24.55912971496582,24.569129714965825,2013-03-15,2013-05-17,-0.4046199023723602,0.006013739388436,26.12544822692871,-39.17007064819336,0.0008861111111111,0.0100000000000015
52000,107,0.7318350076675415,25.5999698638916,25.609969863891603,2013-03-06,2013-06-21,0.6566696763038635,0.0034872600808739,17.90924835205078,-18.937768936157227,0.0013782691955576,0.0100000000000015
90000,65,0.6889191269874573,24.73236846923828,24.91507339477539,2013-03-13,2013-05-17,-0.3915157914161682,0.0061097820289433,25.37144660949707,-51.79712677001953,0.0008765555487777,0.1827049255371093
10,8,0.7711786031723022,36.12173080444336,46.6440315246582,2013-03-07,2013-03-15,0.5618596076965332,0.0013492560246959,18.01687431335449,-14.363673210144045,7.6379997253,10.522300720214844
90000,67,0.6329372525215149,24.90968513488769,24.919685134887697,2013-03-11,2013-05-17,-0.3457350134849548,0.0060680131427943,25.671762466430664,-34.35013198852539,0.0008638888888888,0.0100000000000015
90000,71,0.6333830952644348,24.849912643432617,24.85991264343262,2013-03-07,2013-05-17,-0.279609203338623,0.0060240537859499,22.319210052490234,-30.278547286987305,0.0008486666361444,0.0100000000000015
10,10,0.7827171087265015,35.33291244506836,43.335445404052734,2013-03-05,2013-03-15,0.528907299041748,0.0015979079762473,17.315868377685547,-14.925207138061523,7.163999939,8.002532958984375
90000,73,0.6088342070579529,25.408226013183597,25.475086212158203,2013-03-05,2013-05-17,-0.3230478763580322,0.0065398872829973,23.672435760498047,-29.89177894592285,0.0007959999932222,0.0668601989746093
52000,109,0.7277534604072571,25.63974952697754,25.64974952697754,2013-03-04,2013-06-21,0.6928989291191101,0.0037503796629607,15.79523468017578,-20.224853515625,0.0013515384380576,0.0100000000000015
50000,189,0.6628751158714294,27.096302032470703,28.639545440673828,2013-03-15,2013-09-20,0.5194588303565979,0.0015859485138207,17.34880256652832,-13.58353042602539,0.001595,1.543243408203125
50000,191,0.6630153059959412,27.06001091003418,28.884071350097656,2013-03-13,2013-09-20,0.5326717495918274,0.0017257918370887,17.14810562133789,-13.78370761871338,0.0015777999878,1.8240604400634768
50000,193,0.7127918601036072,27.231990814208984,28.023038864135746,2013-03-11,2013-09-20,0.5182480812072754,0.0018306964775547,17.239892959594727,-16.16377067565918,0.001555,0.7910480499267578
92000,63,0.6553177237510681,24.932523727416992,24.942523727416997,2013-03-15,2013-05-17,-0.441291481256485,0.0058784722350537,27.553571701049805,-39.40653991699219,0.0008668478260869,0.0100000000000015
92000,65,0.6478508710861206,25.126712799072266,25.136712799072267,2013-03-13,2013-05-17,-0.3581157028675079,0.0058523961342871,26.43643951416016,-36.57500457763672,0.0008574999933695,0.0100000000000015
50000,197,0.7112970352172852,27.010814666748047,27.399946212768555,2013-03-07,2013-09-20,0.5579444169998169,0.0018818140961229,17.54311180114746,-16.1726016998291,0.00152759994506,0.3891315460205078
92000,67,0.634086549282074,25.316856384277344,25.326856384277345,2013-03-11,2013-05-17,-0.3309760689735412,0.005932745989412,26.43781280517578,-30.38612365722656,0.0008451086956521,0.0100000000000015
92000,71,0.6337785124778748,25.23513984680176,25.24513984680176,2013-03-07,2013-05-17,-0.2699496150016784,0.0058696162886917,23.33666038513184,-30.347919464111328,0.0008302173614456,0.0100000000000015
50000,199,0.7283576726913452,25.712797164916992,26.41817283630371,2013-03-05,2013-09-20,0.6599106192588806,0.0026020684745162,17.068693161010742,-16.765810012817383,0.0014327999878,0.7053756713867188
92000,73,0.6094368100166321,25.85881233215332,26.079116821289062,2013-03-05,2013-05-17,-0.3286219239234924,0.0064039542339742,25.25815773010254,-29.765743255615234,0.0007786956455434,0.2203044891357422
60000,112,0.6935853958129883,24.698070526123047,24.70807052612305,2013-03-01,2013-06-21,0.7366883754730225,0.0059775891713798,14.853318214416504,-24.961917877197266,0.0011756666819333,0.0100000000000015
60000,99,0.756243109703064,25.39969253540039,25.409692535400392,2013-03-14,2013-06-21,0.6567580699920654,0.0038601765409111,17.976343154907227,-36.243900299072266,0.0013150000254333,0.0100000000000015
60000,101,0.7518467903137207,25.549753189086918,25.55975318908692,2013-03-12,2013-06-21,0.6701846718788147,0.0039747995324432,17.72443389892578,-27.96174049377441,0.00130449994405,0.0100000000000015
60000,105,0.7357690930366516,25.517078399658203,25.527078399658205,2013-03-08,2013-06-21,0.7340672612190247,0.0042589134536683,15.54418659210205,-26.015478134155277,0.0012699999491333,0.0100000000000015
94000,63,0.659246563911438,25.08647346496582,25.096473464965825,2013-03-15,2013-05-17,-0.4457558989524841,0.0056619751267135,25.34873962402344,-39.410865783691406,0.0008484042553191,0.0100000000000015
60000,107,0.689033031463623,24.789588928222656,24.799588928222654,2013-03-06,2013-06-21,0.7246090173721313,0.0056999931111931,13.454191207885742,-25.941856384277344,0.0011944999694833,0.0100000000000015
94000,65,0.6513020396232605,25.22935485839844,25.23935485839844,2013-03-13,2013-05-17,-0.3673543930053711,0.0056358990259468,24.26747131347656,-36.58104705810547,0.0008392553126595,0.0100000000000015
94000,67,0.6376691460609436,25.537607192993164,25.54760719299317,2013-03-11,2013-05-17,-0.3710517287254333,0.0057188207283616,23.971458435058597,-30.338275909423828,0.0008271276595744,0.0100000000000015
94000,71,0.6376651525497437,25.36956787109375,25.37956787109375,2013-03-07,2013-05-17,-0.2705152630805969,0.0056500351056456,21.0235538482666,-30.3072566986084,0.0008125531622659,0.0100000000000015
94000,73,0.6387655138969421,26.001440048217773,26.332359313964844,2013-03-05,2013-05-17,-0.3333709239959717,0.0061545735225081,24.71299362182617,-29.79605865478516,0.0007621276530851,0.3309192657470703
60000,109,0.6398419737815857,24.78502655029297,24.79502655029297,2013-03-04,2013-06-21,0.7553421258926392,0.0060409842990338,14.590177536010742,-24.102783203125,0.0011713333129833,0.0100000000000015
52000,189,0.6419234871864319,26.763437271118164,28.13402938842773,2013-03-15,2013-09-20,0.6500967144966125,0.0018879579147323,17.497034072875977,-13.65263843536377,0.0015336538461538,1.3705921173095703
52000,191,0.6406833529472351,26.736549377441406,28.272470474243164,2013-03-13,2013-09-20,0.6633092761039734,0.0020392783917486,17.115694046020508,-13.845396995544434,0.0015171153728846,1.5359210968017578
52000,193,0.6929885745048523,26.935827255249023,27.38382911682129,2013-03-11,2013-09-20,0.5195263624191284,0.002205042168498,17.362924575805664,-16.199438095092773,0.0014951923076923,0.4480018615722656
96000,0,0.6601033210754395,25.10914421081543,25.11914421081543,2013-03-15,2013-03-15,-0.4109812080860138,0.0056619751267135,24.787694931030277,-39.4195671081543,0.0008307291666666,0.0100000000000015
96000,2,0.6522399187088013,25.24980735778809,25.259807357788088,2013-03-13,2013-03-15,-0.3658592402935028,0.0056358990259468,24.31022071838379,-36.605125427246094,0.0008217708269791,0.0100000000000015
52000,197,0.6971926689147949,26.75678062438965,26.96500015258789,2013-03-07,2013-09-20,0.6922816038131714,0.0023174637462943,17.361085891723633,-16.260257720947266,0.0014688461010192,0.2082195281982422
96000,4,0.6384194493293762,25.546424865722656,25.556424865722654,2013-03-11,2013-03-15,-0.3710517287254333,0.0057188207283616,24.039226531982425,-30.354150772094727,0.0008098958333333,0.0100000000000015
96000,8,0.6384154558181763,25.37838554382324,25.388385543823244,2013-03-07,2013-03-15,-0.2705152630805969,0.0056500351056456,20.996824264526367,-30.323131561279297,0.0007956249713854,0.0100000000000015
52000,199,0.7331829071044922,25.624223709106445,25.672607421875,2013-03-05,2013-09-20,0.6669784188270569,0.0034872600808739,17.624347686767578,-18.44455909729004,0.0013776922959615,0.0483837127685546
68000,112,0.6675826907157898,24.529335021972656,24.539335021972654,2013-03-01,2013-06-21,0.6877156496047974,0.0059026745148003,18.37963104248047,-25.231809616088867,0.001037352954647,0.0100000000000015
68000,99,0.6928954124450684,24.25263214111328,24.35654067993164,2013-03-14,2013-06-21,0.6266984939575195,0.0047648609615862,16.66739273071289,-38.53363037109375,0.0011602941400882,0.1039085388183593
68000,101,0.6767004728317261,24.25433921813965,24.427982330322266,2013-03-12,2013-06-21,0.6255466938018799,0.0048477430827915,16.71536636352539,-28.53935813903809,0.001151029362397,0.1736431121826172
68000,105,0.6563882231712341,24.39111328125,24.40111328125,2013-03-08,2013-06-21,0.6350963115692139,0.0051413723267614,17.16700553894043,-26.42329406738281,0.0011205881904117,0.0100000000000015
96000,35,0.6601033210754395,25.10914421081543,25.11914421081543,2013-03-15,2013-04-19,-0.4109812080860138,0.0056619751267135,24.787694931030277,-39.4195671081543,0.0008307291666666,0.0100000000000015
96000,37,0.6522399187088013,25.24980735778809,25.259807357788088,2013-03-13,2013-04-19,-0.3658592402935028,0.0056358990259468,24.31022071838379,-36.605125427246094,0.0008217708269791,0.0100000000000015
96000,39,0.6384194493293762,25.546424865722656,25.556424865722654,2013-03-11,2013-04-19,-0.3710517287254333,0.0057188207283616,24.039226531982425,-30.354150772094727,0.0008098958333333,0.0100000000000015
96000,43,0.6384154558181763,25.37838554382324,25.388385543823244,2013-03-07,2013-04-19,-0.2705152630805969,0.0056500351056456,20.996824264526367,-30.323131561279297,0.0007956249713854,0.0100000000000015
68000,107,0.6629234552383423,24.576435089111328,24.58643508911133,2013-03-06,2013-06-21,0.7096631526947021,0.005822246428579,15.383081436157228,-26.10643768310547,0.0010539705613088,0.0100000000000015
68000,109,0.6667502522468567,24.610015869140625,24.620015869140627,2013-03-04,2013-06-21,0.7279506921768188,0.0060715391300618,16.588470458984375,-29.18185806274414,0.0010335293938088,0.0100000000000015
96000,63,0.6601033210754395,25.10914421081543,25.11914421081543,2013-03-15,2013-05-17,-0.4109812080860138,0.0056619751267135,24.787694931030277,-39.4195671081543,0.0008307291666666,0.0100000000000015
96000,65,0.6522399187088013,25.24980735778809,25.259807357788088,2013-03-13,2013-05-17,-0.3658592402935028,0.0056358990259468,24.31022071838379,-36.605125427246094,0.0008217708269791,0.0100000000000015
56000,189,0.8288439512252808,26.150022506713867,26.388181686401367,2013-03-15,2013-09-20,0.6501274108886719,0.0019798683933913,18.112138748168945,-24.897878646850582,0.0014241071428571,0.2381591796875
96000,67,0.6384194493293762,25.546424865722656,25.556424865722654,2013-03-11,2013-05-17,-0.3710517287254333,0.0057188207283616,24.039226531982425,-30.354150772094727,0.0008098958333333,0.0100000000000015
96000,71,0.6384154558181763,25.37838554382324,25.388385543823244,2013-03-07,2013-05-17,-0.2705152630805969,0.0056500351056456,20.996824264526367,-30.323131561279297,0.0007956249713854,0.0100000000000015
56000,191,0.8297048211097717,26.14634895324707,26.301424026489254,2013-03-13,2013-09-20,0.662360429763794,0.0021398728713393,17.750551223754883,-24.584604263305664,0.0014087499891071,0.1550750732421875
56000,193,0.7538366913795471,26.35883331298828,26.368833312988283,2013-03-11,2013-09-20,0.6616150736808777,0.0023247301578521,17.868152618408203,-22.151874542236328,0.0013883928571428,0.0100000000000015
56000,197,0.7525534629821777,26.199878692626957,26.209878692626955,2013-03-07,2013-09-20,0.6878638863563538,0.0024571795947849,16.70306968688965,-22.20259094238281,0.001363928522375,0.0100000000000015
56000,199,0.7471107840538025,25.02090072631836,25.0886173248291,2013-03-05,2013-09-20,0.7172750234603882,0.0039287256076931,14.511025428771973,-24.03587913513184,0.0012792857033928,0.0677165985107421
76000,112,0.6103708148002625,24.40958023071289,24.41958023071289,2013-03-01,2013-06-21,-0.0235596112906932,0.0059430603869259,13.053394317626951,-23.47316169738769,0.0009281579067894,0.0100000000000015
76000,99,0.6820518374443054,24.00558853149414,24.024471282958984,2013-03-14,2013-06-21,0.1565632075071334,0.0047436845488846,11.564335823059082,-38.43753433227539,0.0010381579148157,0.0188827514648437
120000,462,0.7273364663124084,26.35490608215332,26.899457931518555,2013-03-15,2014-06-20,-0.3191534578800201,0.0037530418485403,24.036094665527344,-38.48960876464844,0.0006645833333333,0.5445518493652344
120000,464,0.7156457304954529,26.487154006958008,26.8828125,2013-03-13,2014-06-20,-0.3147757053375244,0.0038707642816007,22.801734924316406,-36.013336181640625,0.0006574166615833,0.3956584930419922
76000,101,0.673647940158844,24.06793785095215,24.082141876220703,2013-03-12,2013-06-21,0.0781372338533401,0.0048134275712072,10.598589897155762,-28.42227935791016,0.0010298683768815,0.0142040252685546
120000,466,0.7076274156570435,26.72103500366211,26.73103500366211,2013-03-11,2014-06-20,-0.3568229675292969,0.003825249383226,23.9414119720459,-30.054279327392575,0.0006479166666666,0.0100000000000015
120000,470,0.707868218421936,26.56168365478516,26.60076141357422,2013-03-07,2014-06-20,-0.2916174530982971,0.0037782061845064,21.41028213500977,-30.04158592224121,0.0006364999771083,0.0390777587890625
120000,472,0.7021406292915344,26.51395034790039,27.39350128173828,2013-03-05,2014-06-20,-0.3228615522384643,0.0044417325407266,22.49034881591797,-25.2463436126709,0.0005969999949166,0.8795509338378906
76000,105,0.6485361456871033,24.22304916381836,24.23304916381836,2013-03-08,2013-06-21,0.0149162234738469,0.0051004835404455,10.542786598205566,-26.00840187072754,0.0010026315387894,0.0100000000000015
76000,107,0.6459099054336548,24.41073608398437,24.420736083984377,2013-03-06,2013-06-21,-0.0163465961813926,0.0058164452202618,11.100666046142578,-25.332334518432617,0.0009430262916973,0.0100000000000015
76000,109,0.6102273464202881,24.48614883422852,24.49614883422852,2013-03-04,2013-06-21,0.003938065841794,0.0059450534172356,12.782547950744627,-23.9604434967041,0.0009247368260394,0.0100000000000015
120000,644,0.7273364663124084,26.35490608215332,26.899457931518555,2013-03-15,2014-12-19,-0.3191534578800201,0.0037530418485403,24.036094665527344,-38.48960876464844,0.0006645833333333,0.5445518493652344
120000,646,0.7156457304954529,26.487154006958008,26.8828125,2013-03-13,2014-12-19,-0.3147757053375244,0.0038707642816007,22.801734924316406,-36.013336181640625,0.0006574166615833,0.3956584930419922
120000,648,0.7076274156570435,26.72103500366211,26.73103500366211,2013-03-11,2014-12-19,-0.3568229675292969,0.003825249383226,23.9414119720459,-30.054279327392575,0.0006479166666666,0.0100000000000015
120000,652,0.707868218421936,26.56168365478516,26.60076141357422,2013-03-07,2014-12-19,-0.2916174530982971,0.0037782061845064,21.41028213500977,-30.04158592224121,0.0006364999771083,0.0390777587890625
120000,654,0.7021406292915344,26.51395034790039,27.39350128173828,2013-03-05,2014-12-19,-0.3228615522384643,0.0044417325407266,22.49034881591797,-25.2463436126709,0.0005969999949166,0.8795509338378906
60000,189,0.7572860717773438,25.60283088684082,25.612830886840825,2013-03-15,2013-09-20,0.6528372764587402,0.0037203640677034,18.07575798034668,-35.621490478515625,0.0013291666666666,0.0100000000000015
60000,191,0.753713846206665,25.62311363220215,25.63311363220215,2013-03-13,2013-09-20,0.6711771488189697,0.0038803692441433,17.80706024169922,-33.8600959777832,0.0013148333231666,0.0100000000000015
60000,193,0.7435827255249023,25.759265899658203,25.769265899658205,2013-03-11,2013-09-20,0.651185929775238,0.0041010179556906,17.819534301757812,-30.060306549072266,0.0012958333333333,0.0100000000000015
60000,197,0.7380858063697815,25.517078399658203,25.527078399658205,2013-03-07,2013-09-20,0.7431803345680237,0.0042375181801617,15.283577919006348,-30.004018783569336,0.0012729999542166,0.0100000000000015
60000,199,0.6928554773330688,24.8138427734375,24.8238427734375,2013-03-05,2013-09-20,0.7353237867355347,0.0056999931111931,13.308133125305176,-25.357147216796875,0.0011939999898333,0.0100000000000015
84000,112,0.6029433012008667,24.536142349243164,24.54614234924317,2013-03-01,2013-06-21,-0.268425703048706,0.0067100124433636,23.05406379699707,-30.188112258911133,0.0008397619156666,0.0100000000000015
84000,99,0.6443650722503662,24.0141716003418,24.0241716003418,2013-03-14,2013-06-21,-0.1369994133710861,0.0057168249040842,19.270938873291016,-39.969970703125,0.0009392857324523,0.0100000000000015
